product_id,product_name,category,unit_cost,shelf_life_days
P003849,Kerrygold Biscuits 154g,Food,0.7,30
P003850,Dairy Gold Gravy Granules 190g,Food,0.61,90
P003851,Barry's Tea Butter 250g,Food,1.27,180
P003852,Nescafé Milk 1L,Beverage,0.91,365
P003853,Gillette Conditioner 400ml,Personal Care,1.23,365
P003854,Ariel Laundry Detergent 2.6L,Household,6.68,365
P003855,Dairy Gold Frozen Chips 1.5kg,Food,2.72,90
P003856,Heinz Biscuits 154g,Food,0.57,180
P003857,Evian Still Water 1.5L,Beverage,0.56,90
P003858,Barry's Tea Butter 250g,Food,1.66,90
P003859,Fairy Disinfectant Spray 750ml,Household,2.35,730
P003860,Fairy Dishwashing Liquid 450ml,Household,1.12,365
P003861,Pepsi Tea Bags 160ct,Beverage,3.9,14
P003862,Kellogg's Crisps 150g,Food,0.65,90
P003863,Nescafé Gravy Granules 190g,Food,0.62,14
P003864,Kellogg's Breakfast Cereal 500g,Food,1.4,30
P003865,Weetabix Frozen Peas 900g,Food,1.16,90
P003866,Kerrygold Frozen Peas 900g,Food,1.42,90
P003867,Ariel Toilet Paper 9pk,Household,2.71,365
P003868,Ariel Dishwashing Liquid 900ml,Household,1.65,365
P003869,Bisto Cheddar Cheese 200g,Food,1.21,180
P003870,Birds Eye Pasta Sauce 500g,Food,1.07,180
P003871,McCain Frozen Peas 900g,Food,1.09,7
P003872,Barry's Tea Frozen Chips 1.5kg,Food,2.12,14
P003873,Fairy Toilet Paper 18pk,Household,4.41,1095
P003874,Lyons Tea Cheddar Cheese 200g,Food,1.15,7
P003875,Weetabix Crisps 150g,Food,0.76,14
P003876,McCain Biscuits 300g,Food,1.19,14
P003877,Pampers Nappies Size 4,Personal Care,6.77,1095
P003878,Barry's Tea Tea Bags 80ct,Beverage,1.3,180
P003879,Weetabix Frozen Peas 900g,Food,1.92,90
P003880,Coca-Cola Instant Coffee 200g,Beverage,1.76,90
P003881,Dettol Disinfectant Spray 750ml,Household,2.72,730
P003882,Huggies Shampoo 400ml,Personal Care,1.8,365
P003883,Nestlé Crisps 150g,Food,0.67,30
P003884,Dettol Nappies Size 4,Personal Care,5.74,730
P003885,Huggies Conditioner 400ml,Personal Care,1.41,1095
P003886,Tesco Baby Wipes 64ct,Personal Care,1.17,365
P003887,Pepsi Instant Coffee 100g,Beverage,1.86,30
P003888,Lyons Tea Iced Coffee 250ml,Beverage,0.53,180
P003889,McCain Gravy Granules 190g,Food,0.57,90
P003890,Persil Laundry Capsules 30ct,Household,6.47,365
P003891,Kerrygold Milk 2L,Beverage,1.4,180
P003892,Tesco Disinfectant Spray 750ml,Household,2.07,730
P003893,Kellogg's Tea Bags 160ct,Food,2.63,365
P003894,Dettol Bleach 1L,Household,1.01,1095
P003895,Fairy Disinfectant Spray 750ml,Household,1.94,1095
P003896,Kellogg's Pasta Sauce 500g,Food,1.66,180
P003897,Ariel Kitchen Towels 2pk,Household,1.05,365
P003898,Evian Cola 2L,Beverage,0.96,90
P003899,Ariel Disinfectant Spray 750ml,Household,2.38,1095
P003900,Heinz Cheddar Cheese 200g,Food,1.21,30
P003901,Oreo Tomato Ketchup 460g,Food,1.43,180
P003902,Huggies Conditioner 400ml,Personal Care,1.59,730
P003903,Knorr Tea Bags 80ct,Food,1.91,14
P003904,Dettol Laundry Capsules 30ct,Household,4.15,365
P003905,Pepsi Sparkling Water 500ml,Beverage,0.59,90
P003906,Lyons Tea Orange Juice 1L,Beverage,1.41,180
P003907,Kellogg's Frozen Peas 900g,Food,1.4,30
P003908,Nescafé Lemon-Lime Soda 2L,Beverage,0.96,365
P003909,Cadbury Crisps 150g,Food,0.68,14
P003910,Weetabix Frozen Peas 900g,Food,1.6,90
P003911,Chivers Breakfast Cereal 375g,Food,1.39,30
P003912,Chivers Biscuits 154g,Food,0.64,180
P003913,Dove Nappies Size 4,Personal Care,6.37,365
P003914,Dove Shampoo 400ml,Personal Care,2.11,730
P003915,McCain Butter 500g,Food,2.22,14
P003916,Persil Bleach 1L,Household,0.87,365
P003917,Heinz Frozen Peas 900g,Food,1.22,365
P003918,Fairy Surface Wipes 70ct,Household,1.2,730
P003919,Fairy Laundry Detergent 1.3L,Household,5.16,730
P003920,Tesco Body Wash 500ml,Personal Care,1.46,730
P003921,Dairy Gold Pasta Sauce 500g,Food,1.0,14
P003922,Tesco Toilet Paper 9pk,Household,2.05,730
P003923,Barry's Tea Greek Yogurt 500g,Food,1.8,30
P003924,Huggies Nappies Size 3,Personal Care,5.31,730
P003925,McCain Tomato Ketchup 460g,Food,0.98,180
P003926,Ballygowan Sparkling Water 1.5L,Beverage,0.55,30
P003927,Dettol Bleach 1L,Household,0.73,730
P003928,Fairy Laundry Detergent 1.3L,Household,3.9,730
P003929,Lyons Tea Tomato Ketchup 460g,Food,1.09,14
P003930,Gillette Shampoo 400ml,Personal Care,1.88,730
P003931,Oreo Tomato Ketchup 460g,Food,1.17,90
P003932,Ballygowan Cola 330ml,Beverage,0.41,180
P003933,Nestlé Frozen Peas 900g,Food,1.84,14
P003934,Oreo Pasta Sauce 500g,Food,1.18,30
P003935,Lyons Tea Orange Juice 1L,Beverage,1.72,90
P003936,Bisto Breakfast Cereal 375g,Food,1.12,90
P003937,Oreo Jam 340g,Food,1.14,7
P003938,Dairy Gold Tea Bags 80ct,,1.33,30
P003939,Nestlé Tea Bags 80ct,Food,1.43,365
P003940,Fairy Surface Wipes 70ct,Household,1.07,365
P003941,Dove Toothbrush 4ct,Personal Care,0.94,730
P003942,Nescafé Tea Bags 160ct,Food,2.41,7
P003943,Bisto Tomato Ketchup 460g,Food,0.76,365
P003944,Chivers Crisps 150g,Food,0.56,90
P003945,Barry's Tea Jam 340g,Food,1.3,30
P003946,Fairy Laundry Capsules 50ct,Household,7.74,365
P003947,Kerrygold Iced Coffee 250ml,Beverage,0.58,30
P003948,Bisto Pasta Sauce 500g,Food,1.45,7
P003949,Cadbury Butter 500g,Food,2.44,30
P003950,Nescafé Biscuits 154g,Food,0.57,30
P003951,Tesco Bleach 1L,,0.87,730
P003952,Pampers Toothpaste 75ml,Personal Care,1.31,730
P003953,Weetabix Instant Coffee 100g,Food,2.25,90
P003954,Barry's Tea Tea Bags 160ct,Food,2.27,180
P003955,Huggies Toothbrush 4ct,Personal Care,0.98,365
P003956,Gillette Toothpaste 75ml,Personal Care,1.16,365
P003957,Bisto Chocolate Bar 100g,Food,0.5,180
P003958,Heinz Frozen Chips 1.5kg,Food,2.29,14
P003959,Knorr Gravy Granules 190g,Food,0.64,14
P003960,Lyons Tea Iced Coffee 250ml,Beverage,0.48,180
P003961,Kellogg's Greek Yogurt 500g,Food,1.32,14
P003962,Kerrygold Instant Coffee 200g,Food,2.33,180
P003963,Coca-Cola Cola 2L,Beverage,0.88,30
P003964,McCain Chocolate Bar 100g,Food,0.61,90
P003965,Tesco Dishwashing Liquid 900ml,Household,1.56,365
P003966,Heinz Instant Coffee 100g,Food,1.76,7
P003967,Lyons Tea Biscuits 154g,Food,0.58,180
P003968,Lyons Tea Cola 330ml,Beverage,0.51,365
P003969,Chivers Breakfast Cereal 375g,Food,0.97,180
P003970,Tesco Baby Wipes 64ct,Personal Care,1.57,365
P003971,Ballygowan Tea Bags 160ct,Beverage,2.54,180
P003972,Weetabix Crisps 150g,Food,0.68,7
P003973,Ariel Kitchen Towels 4pk,Household,1.44,730
P003974,Oreo Frozen Chips 1.5kg,Food,3.19,180
P003975,Tesco Deodorant 150ml,Personal Care,1.63,730
P003976,Birds Eye Frozen Chips 1.5kg,Food,1.88,7
P003977,Nescafé Orange Juice 1L,Beverage,1.63,365
P003978,Kerrygold Greek Yogurt 500g,Food,1.51,90
P003979,Barry's Tea Pasta Sauce 500g,Food,1.13,14
P003980,Persil Disinfectant Spray 750ml,Household,2.11,365
P003981,Fairy Toilet Paper 18pk,Household,3.57,730
P003982,Lyons Tea Jam 340g,Food,1.05,30
P003983,Bisto Frozen Peas 900g,Food,1.47,90
P003984,Dettol Laundry Capsules 50ct,Household,4.93,365
P003985,Huggies Body Wash 500ml,Personal Care,1.51,730
P003986,Dairy Gold Frozen Chips 1.5kg,Food,2.59,7
P003987,Kerrygold Orange Juice 1L,Beverage,1.57,30
P003988,Oreo Frozen Peas 900g,Food,1.2,180
P003989,Huggies Nappies Size 4,Personal Care,7.28,365
P003990,Dairy Gold Greek Yogurt 500g,Food,1.29,90
P003991,Kerrygold Butter 500g,Food,2.21,14
P003992,Ariel Dishwashing Liquid 900ml,Household,1.83,730
P003993,Kellogg's Biscuits 300g,Food,0.91,14
P003994,Evian Still Water 1.5L,Beverage,0.82,180
P003995,Knorr Crisps 150g,Food,0.54,365
P003996,Nescafé Chocolate Bar 100g,Food,0.38,90
P003997,Birds Eye Chocolate Bar 40g,Food,0.57,30
P003998,Evian Cola 330ml,Beverage,0.51,180
P003999,Nescafé Frozen Peas 900g,Food,2.11,180
P004000,Ballygowan Energy Drink 500ml,Beverage,1.06,30
P004001,Tesco Surface Wipes 70ct,Household,1.62,365
P004002,Dettol Dishwashing Liquid 900ml,Household,1.39,1095
P004003,Kellogg's Biscuits 154g,Food,0.53,180
P004004,Oreo Crisps 150g,Food,0.92,30
P004005,Dairy Gold Instant Coffee 100g,Food,2.41,14
P004006,Heinz Crisps 150g,Food,0.6,180
P004007,Heinz Cheddar Cheese 200g,Food,1.39,90
P004008,Tesco Surface Wipes 70ct,Household,1.67,365
P004009,Cadbury Biscuits 300g,Food,1.18,7
P004010,Kerrygold Tomato Ketchup 460g,Food,1.06,14
P004011,Knorr Biscuits 154g,Food,0.58,14
P004012,Dettol Laundry Detergent 1.3L,Household,3.47,365
P004013,Heinz Cheddar Cheese 400g,Food,2.01,14
P004014,Ballygowan Instant Coffee 100g,Beverage,2.11,365
P004015,Heinz Biscuits 300g,Food,0.86,7
P004016,Pampers Body Wash 500ml,Personal Care,1.93,365
P004017,Gillette Shampoo 400ml,Personal Care,1.77,365
P004018,Chivers Jam 340g,Food,1.06,180
P004019,Chivers Tomato Ketchup 460g,Food,1.11,7
P004020,Bisto Crisps 150g,Food,0.48,14
P004021,Knorr Gravy Granules 190g,Food,0.69,90
P004022,Tesco Laundry Detergent 1.3L,Household,3.96,365
P004023,Fairy Disinfectant Spray 750ml,Household,3.02,730
P004024,Fairy Toilet Paper 18pk,Household,3.71,1095
P004025,Ariel Kitchen Towels 4pk,Household,1.26,730
P004026,Cadbury Frozen Chips 1.5kg,Food,2.98,7
P004027,Chivers Crisps 150g,Food,0.73,30
P004028,Dettol Kitchen Towels 2pk,Household,1.25,730
P004029,Nescafé Crisps 150g,Food,0.69,30
P004030,Tesco Bleach 1L,Household,0.91,730
P004031,Cadbury Frozen Peas 900g,Food,1.4,90
P004032,Lyons Tea Breakfast Cereal 375g,Food,1.55,365
P004033,Pampers Body Wash 500ml,Personal Care,1.78,365
P004034,Nestlé Frozen Peas 900g,Food,1.75,7
P004035,Gillette Conditioner 400ml,Personal Care,1.63,730
P004036,Dettol Toothbrush 2ct,Personal Care,0.87,1095
P004037,Ariel Kitchen Towels 4pk,Household,1.34,730
P004038,Dettol Dishwashing Liquid 450ml,Household,0.8,365
P004039,Lyons Tea Sparkling Water 1.5L,Beverage,0.82,180
P004040,Dettol Toothbrush 4ct,Personal Care,0.99,730
P004041,Nestlé Crisps 150g,Food,0.6,7
P004042,Nescafé Tea Bags 80ct,Beverage,1.35,14
P004043,Lyons Tea Orange Juice 1L,Beverage,1.18,90
P004044,Kellogg's Cheddar Cheese 200g,Food,1.16,180
P004045,Barry's Tea Greek Yogurt 500g,Food,1.74,30
P004046,Weetabix Frozen Peas 900g,Food,1.57,180
P004047,Evian Milk 2L,Beverage,1.41,90
P004048,Dettol Conditioner 400ml,Personal Care,1.93,730
P004049,Lyons Tea Instant Coffee 100g,Food,2.82,90
P004050,Huggies Shampoo 400ml,Personal Care,2.0,365
P004051,Tesco Disinfectant Spray 750ml,Household,2.63,365
P004052,Fairy Surface Wipes 70ct,Household,1.34,365
P004053,Coca-Cola Cola 2L,Beverage,0.75,90
P004054,Dettol Bleach 1L,Household,0.95,1095
P004055,Cadbury Cheddar Cheese 200g,Food,1.73,30
P004056,Dettol Disinfectant Spray 750ml,Household,1.81,365
P004057,Nescafé Gravy Granules 190g,Food,0.73,90
P004058,Tesco Toothpaste 75ml,Personal Care,1.06,365
P004059,Colgate Body Wash 500ml,Personal Care,1.6,730
P004060,Chivers Crisps 150g,Food,0.52,365
P004061,Knorr Tomato Ketchup 460g,,0.91,180
P004062,Fairy Laundry Detergent 1.3L,Household,4.46,365
P004063,Heinz Jam 340g,Food,0.74,90
P004064,Dove Razor Blades 8ct,Personal Care,4.67,365
P004065,Weetabix Gravy Granules 190g,Food,0.62,90
P004066,Birds Eye Pasta Sauce 500g,Food,1.84,30
P004067,Pampers Body Wash 500ml,Personal Care,1.64,730
P004068,Tesco Disinfectant Spray 750ml,Household,2.34,1095
P004069,Ariel Bleach 1L,Household,0.86,365
P004070,McCain Cheddar Cheese 400g,Food,1.83,14
P004071,Tesco Dishwashing Liquid 450ml,Household,1.09,1095
P004072,Pepsi Iced Coffee 250ml,Beverage,0.46,30
P004073,Ballygowan Instant Coffee 100g,Beverage,2.37,90
P004074,Fairy Laundry Capsules 50ct,Household,7.12,1095
P004075,Nescafé Sparkling Water 500ml,Beverage,0.41,30
P004076,McCain Instant Coffee 200g,Food,1.77,14
P004077,Barry's Tea Cheddar Cheese 400g,Food,2.23,30
P004078,Dettol Dishwashing Liquid 450ml,Household,1.05,365
P004079,Weetabix Gravy Granules 190g,Food,0.54,30
P004080,Ariel Toilet Paper 9pk,Household,1.99,365
P004081,Kerrygold Cheddar Cheese 200g,Food,1.54,365
P004082,Evian Orange Juice 1L,Beverage,1.43,90
P004083,Dettol Toilet Paper 18pk,Household,5.14,365
P004084,Chivers Biscuits 300g,Food,1.12,7
P004085,Heinz Biscuits 300g,Food,0.91,180
P004086,Oreo Frozen Chips 1.5kg,Food,2.54,7
P004087,Pepsi Cola 2L,Beverage,1.13,365
P004088,Tesco Kitchen Towels 2pk,Household,1.06,365
P004089,McCain Tea Bags 80ct,Food,1.29,14
P004090,Ariel Toilet Paper 9pk,Household,2.75,730
P004091,Dairy Gold Tomato Ketchup 460g,Food,1.02,180
P004092,Coca-Cola Milk 2L,Beverage,1.36,30
P004093,Pampers Hand Sanitiser 250ml,Personal Care,0.75,1095
P004094,Dairy Gold Pasta Sauce 500g,Food,1.21,90
P004095,Nescafé Still Water 500ml,Beverage,0.41,180
P004096,Birds Eye Pasta Sauce 500g,Food,1.4,7
P004097,Heinz Breakfast Cereal 500g,Food,1.71,30
P004098,Weetabix Breakfast Cereal 500g,Food,2.17,14
P004099,Heinz Greek Yogurt 500g,Food,1.12,180
P004100,Kerrygold Orange Juice 1L,Beverage,1.47,90
P004101,Heinz Chocolate Bar 100g,Food,0.58,7
P004102,Coca-Cola Iced Coffee 250ml,Beverage,0.57,180
P004103,Nescafé Cheddar Cheese 400g,Food,2.12,14
P004104,Knorr Butter 250g,Food,1.02,90
P004105,Dettol Disinfectant Spray 750ml,Household,2.49,730
P004106,Gillette Razor Blades 4ct,Personal Care,3.59,1095
P004107,Cadbury Butter 250g,Food,1.18,30
P004108,Pampers Baby Wipes 64ct,Personal Care,1.28,1095
P004109,Nescafé Instant Coffee 100g,Beverage,2.42,90
P004110,Kerrygold Sparkling Water 1.5L,Beverage,0.7,180
P004111,Barry's Tea Milk 2L,Beverage,1.34,90
P004112,Bisto Crisps 150g,Food,0.69,90
P004113,Bisto Cheddar Cheese 200g,Food,1.43,14
P004114,Nescafé Lemon-Lime Soda 2L,Beverage,1.01,30
P004115,Heinz Greek Yogurt 500g,Food,1.9,7
P004116,Dettol Toothbrush 2ct,Personal Care,0.69,730
P004117,Kerrygold Breakfast Cereal 375g,Food,1.31,7
P004118,Heinz Tea Bags 80ct,Food,1.58,365
P004119,Persil Toilet Paper 18pk,Household,5.25,365
P004120,Chivers Butter 500g,Food,2.1,14
P004121,Ballygowan Iced Coffee 250ml,Beverage,0.71,365
P004122,Persil Laundry Detergent 2.6L,Household,5.81,365
P004123,Gillette Toothpaste 75ml,Personal Care,1.03,730
P004124,Persil Laundry Detergent 2.6L,Household,11.56,1095
P004125,Persil Bleach 1L,Household,0.97,730
P004126,Fairy Dishwashing Liquid 900ml,Household,1.95,365
P004127,Dove Deodorant 150ml,Personal Care,1.17,1095
P004128,Cadbury Tea Bags 80ct,Food,1.93,90
P004129,Kerrygold Gravy Granules 190g,Food,0.57,30
P004130,Weetabix Butter 500g,Food,2.69,180
P004131,Heinz Pasta Sauce 500g,Food,1.26,7
P004132,Fairy Laundry Detergent 1.3L,Household,5.07,730
P004133,Nescafé Energy Drink 500ml,Beverage,1.06,365
P004134,Pepsi Energy Drink 500ml,Beverage,1.07,365
P004135,Lyons Tea Jam 340g,Food,0.8,180
P004136,Ariel Toilet Paper 18pk,Household,3.87,365
P004137,Barry's Tea Cheddar Cheese 200g,Food,1.84,30
P004138,Ariel Laundry Detergent 2.6L,Household,6.28,365
P004139,Ballygowan Sparkling Water 500ml,Beverage,0.46,365
P004140,Lyons Tea Frozen Chips 1.5kg,Food,3.24,180
P004141,Lyons Tea Biscuits 300g,Food,0.79,7
P004142,Weetabix Instant Coffee 200g,Food,1.72,180
P004143,Fairy Laundry Detergent 2.6L,Household,8.56,365
P004144,Pampers Razor Blades 4ct,Personal Care,4.15,365
P004145,Nescafé Milk 2L,Beverage,1.21,90
P004146,Nescafé Pasta Sauce 500g,Food,1.61,365
P004147,Kerrygold Crisps 150g,Food,0.56,180
P004148,Fairy Laundry Capsules 30ct,Household,6.59,730
P004149,Tesco Toilet Paper 18pk,Household,3.68,1095
P004150,McCain Tomato Ketchup 460g,Food,1.05,180
P004151,Chivers Frozen Chips 1.5kg,Food,3.6,180
P004152,Dettol Surface Wipes 70ct,Household,1.9,730
P004153,Nescafé Breakfast Cereal 375g,Food,1.31,180
P004154,Kerrygold Crisps 150g,Food,0.59,180
P004155,Heinz Biscuits 154g,Food,0.68,90
P004156,Nescafé Orange Juice 1L,Beverage,1.19,180
P004157,Gillette Baby Wipes 64ct,Personal Care,1.69,730
P004158,Pampers Nappies Size 3,Personal Care,6.44,1095
P004159,Evian Tea Bags 160ct,Beverage,2.46,365
P004160,Coca-Cola Still Water 500ml,Beverage,0.48,90
P004161,Dairy Gold Chocolate Bar 40g,Food,0.58,90
P004162,Ballygowan Orange Juice 1L,Beverage,1.29,14
P004163,Nescafé Breakfast Cereal 500g,Food,1.44,7
P004164,Coca-Cola Sparkling Water 1.5L,Beverage,0.69,30
P004165,Nestlé Jam 340g,Food,1.59,30
P004166,Kellogg's Chocolate Bar 40g,Food,0.62,180
P004167,Nescafé Tomato Ketchup 460g,Food,0.91,90
P004168,Oreo Pasta Sauce 500g,Food,0.99,90
P004169,Dairy Gold Frozen Peas 900g,Food,1.24,14
P004170,Chivers Breakfast Cereal 375g,Food,1.08,90
P004171,Dove Deodorant 150ml,Personal Care,1.15,365
P004172,Cadbury Crisps 150g,Food,0.59,90
P004173,Kerrygold Lemon-Lime Soda 330ml,Beverage,0.68,365
P004174,Tesco Toothbrush 2ct,Personal Care,0.66,365
P004175,Pampers Toothbrush 4ct,Personal Care,0.76,365
P004176,Kerrygold Iced Coffee 250ml,Beverage,0.61,90
P004177,Fairy Disinfectant Spray 750ml,Household,1.9,365
P004178,Kerrygold Frozen Chips 1.5kg,Food,2.91,90
P004179,Bisto Frozen Chips 1.5kg,Food,2.6,30
P004180,Barry's Tea Frozen Peas 900g,Food,1.82,7
P004181,Tesco Dishwashing Liquid 450ml,Household,1.29,365
P004182,Ariel Bleach 1L,Household,0.89,365
P004183,Barry's Tea Instant Coffee 100g,Food,2.48,14
P004184,Heinz Instant Coffee 100g,Food,2.18,90
P004185,Kerrygold Cola 2L,Beverage,1.05,365
P004186,Heinz Tea Bags 80ct,Food,1.5,365
P004187,Nescafé Cola 2L,Beverage,1.05,365
P004188,Dettol Dishwashing Liquid 450ml,Household,0.93,365
P004189,Tesco Disinfectant Spray 750ml,Household,2.32,730
P004190,Ariel Disinfectant Spray 750ml,,2.56,365
P004191,Dettol Deodorant 150ml,Personal Care,1.32,1095
P004192,Ballygowan Sparkling Water 500ml,Beverage,0.46,90
P004193,Ariel Dishwashing Liquid 450ml,Household,1.12,365
P004194,Barry's Tea Tea Bags 80ct,Beverage,1.36,180
P004195,Bisto Tomato Ketchup 460g,Food,1.07,7
P004196,McCain Gravy Granules 190g,Food,0.89,90
P004197,Cadbury Instant Coffee 100g,Food,2.19,30
P004198,Chivers Biscuits 300g,Food,1.17,7
P004199,Evian Instant Coffee 200g,Beverage,1.96,365
P004200,Tesco Toilet Paper 18pk,Household,3.73,365
P004201,Chivers Crisps 150g,Food,0.54,30
P004202,Bisto Gravy Granules 190g,Food,0.46,90
P004203,Dove Shampoo 400ml,Personal Care,1.59,365
P004204,Heinz Breakfast Cereal 500g,Food,3.0,7
P004205,Pepsi Sparkling Water 500ml,Beverage,0.55,365
P004206,Kerrygold Orange Juice 1L,Beverage,1.42,90
P004207,Ballygowan Energy Drink 500ml,Beverage,0.9,90
P004208,Knorr Breakfast Cereal 375g,Food,1.08,90
P004209,Chivers Greek Yogurt 500g,Food,1.42,14
P004210,McCain Biscuits 154g,Food,0.52,30
P004211,Evian Sparkling Water 500ml,Beverage,0.47,365
P004212,Evian Still Water 1.5L,Beverage,0.69,180
P004213,Bisto Frozen Chips 1.5kg,Food,2.98,180
P004214,Evian Milk 1L,Beverage,0.78,90
P004215,Fairy Bleach 1L,Household,1.1,1095
P004216,Dairy Gold Greek Yogurt 500g,Food,1.44,90
P004217,Coca-Cola Instant Coffee 100g,Beverage,2.44,365
P004218,Fairy Bleach 1L,Household,0.81,365
P004219,Oreo Biscuits 154g,Food,0.71,90
P004220,Cadbury Frozen Peas 900g,Food,2.34,180
P004221,Barry's Tea Instant Coffee 200g,Beverage,1.76,30
P004222,Dettol Toothbrush 2ct,Personal Care,0.78,365
P004223,Fairy Laundry Capsules 50ct,Household,7.15,365
P004224,Kerrygold Iced Coffee 250ml,Beverage,0.88,30
P004225,Fairy Toilet Paper 18pk,Household,3.48,730
P004226,Heinz Tea Bags 80ct,Food,1.27,180
P004227,Barry's Tea Sparkling Water 1.5L,Beverage,0.78,365
P004228,Coca-Cola Sparkling Water 500ml,Beverage,0.4,90
P004229,Heinz Chocolate Bar 40g,Food,0.49,14
P004230,Ariel Surface Wipes 70ct,Household,1.49,1095
P004231,Kerrygold Cola 2L,Beverage,0.64,180
P004232,McCain Butter 500g,Food,1.59,90
P004233,Dettol Baby Wipes 64ct,Personal Care,1.1,1095
P004234,Oreo Biscuits 300g,Food,0.8,30
P004235,Chivers Gravy Granules 190g,Food,0.6,30
P004236,Weetabix Instant Coffee 100g,Food,2.58,14
P004237,Ariel Laundry Detergent 2.6L,Household,7.61,1095
P004238,Ariel Bleach 1L,Household,0.88,730
P004239,Heinz Greek Yogurt 500g,Food,1.59,180
P004240,Persil Laundry Capsules 50ct,Household,6.32,365
P004241,Dairy Gold Gravy Granules 190g,Food,0.59,180
P004242,Fairy Laundry Capsules 30ct,Household,5.9,365
P004243,Ballygowan Sparkling Water 1.5L,Beverage,0.5,90
P004244,McCain Jam 340g,Food,0.98,14
P004245,Gillette Toothpaste 75ml,Personal Care,1.04,1095
P004246,Oreo Tomato Ketchup 460g,Food,1.18,7
P004247,Weetabix Breakfast Cereal 375g,Food,0.88,14
P004248,Barry's Tea Instant Coffee 100g,Beverage,2.0,14
P004249,Gillette Hand Sanitiser 250ml,Personal Care,0.81,730
P004250,McCain Jam 340g,Food,0.96,7
P004251,Knorr Frozen Chips 1.5kg,Food,3.1,7
P004252,McCain Jam 340g,Food,1.3,180
P004253,Barry's Tea Still Water 500ml,Beverage,0.42,14
P004254,McCain Pasta Sauce 500g,Food,1.6,90
P004255,Tesco Bleach 1L,Household,0.99,730
P004256,Pampers Conditioner 400ml,Personal Care,1.51,365
P004257,Coca-Cola Cola 2L,Beverage,1.11,90
P004258,Barry's Tea Butter 500g,Food,1.68,14
P004259,McCain Butter 500g,Food,2.55,180
P004260,Dairy Gold Crisps 150g,Food,0.65,90
P004261,Gillette Baby Wipes 64ct,Personal Care,1.41,730
P004262,Lyons Tea Gravy Granules 190g,Food,0.71,14
P004263,Kellogg's Crisps 150g,Food,0.58,30
P004264,Fairy Bleach 1L,Household,1.7,365
P004265,Bisto Frozen Chips 1.5kg,Food,2.24,180
P004266,Barry's Tea Orange Juice 1L,Beverage,1.9,180
P004267,Kerrygold Cheddar Cheese 200g,Food,1.3,180
P004268,Persil Disinfectant Spray 750ml,Household,2.32,730
P004269,Tesco Shampoo 400ml,Personal Care,1.59,365
P004270,Lyons Tea Energy Drink 500ml,Beverage,0.75,180
P004271,Dove Razor Blades 4ct,Personal Care,2.95,730
P004272,Dairy Gold Biscuits 154g,Food,0.64,180
P004273,Coca-Cola Cola 2L,Beverage,1.27,365
P004274,Pepsi Iced Coffee 250ml,Beverage,0.68,90
P004275,Barry's Tea Instant Coffee 100g,Beverage,1.55,180
P004276,Kerrygold Frozen Chips 1.5kg,Food,2.24,365
P004277,McCain Gravy Granules 190g,Food,0.97,30
P004278,Barry's Tea Frozen Chips 1.5kg,Food,2.49,30
P004279,Chivers Frozen Peas 900g,Food,1.82,180
P004280,Birds Eye Frozen Peas 900g,Food,1.73,365
P004281,Ariel Laundry Capsules 50ct,Household,6.97,365
P004282,Cadbury Frozen Peas 900g,Food,1.75,7
P004283,McCain Frozen Peas 900g,Food,1.53,180
P004284,Nescafé Milk 2L,Beverage,1.31,180
P004285,Lyons Tea Cola 330ml,Beverage,0.47,365
P004286,Dettol Conditioner 400ml,Personal Care,1.61,730
P004287,Pepsi Energy Drink 500ml,Beverage,0.89,30
